TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,IsFraud,TransactionStatus,Currency,Latitude,Longitude,FraudReason
TX001332,AC00212,608.79,2023-11-03 18:37:18,Debit,Fort Worth,D000399,158.129.49.240,M015,Online,55,Engineer,157,1,2991.17,2024-11-04 08:12:18,0,Completed,GBP,23.726434863000307,-24.355358494794984,Legitimate transaction
TX001333,AC00051,186.55,2023-06-21 16:49:10,Debit,Philadelphia,D000049,60.166.231.236,M003,Branch,48,Engineer,288,1,224.65,2024-11-04 08:07:18,0,Completed,USD,-43.235355408451234,-168.7863265943792,Legitimate transaction
TX001334,AC00250,840.16,2023-03-20 16:35:53,Credit,Colorado Springs,D000692,23.163.145.195,M014,Branch,20,Student,68,1,1236.76,2024-11-04 08:12:12,1,Completed,USD,24.121026557930037,-86.5524782609823,High amount
TX001335,AC00304,203.34,2023-12-20 17:13:50,Debit,Phoenix,D000057,69.82.61.135,M061,ATM,60,Doctor,66,1,13586.99,2024-11-04 08:09:43,1,Declined,EUR,7.197368348853985,-167.87649460519296,Random anomaly detected
TX001336,AC00007,90.88,2023-11-20 17:08:33,Debit,Colorado Springs,D000086,175.210.47.87,M071,ATM,26,Engineer,284,1,7117.35,2024-11-04 08:10:50,0,Completed,USD,50.37217112720586,136.50687813644913,Legitimate transaction
TX001337,AC00017,60.11,2023-11-27 17:39:39,Credit,Albuquerque,D000636,8.243.4.138,M067,Branch,61,Retired,122,1,7235.87,2024-11-04 08:08:09,0,Completed,USD,-70.74348501114748,-92.37719404132903,Legitimate transaction
TX001338,AC00158,393.92,2023-05-16 16:57:35,Debit,Memphis,D000504,141.169.67.34,M061,Branch,72,Retired,47,1,7318.64,2024-11-04 08:12:07,0,Completed,USD,46.98502245036505,20.641381046282902,Legitimate transaction
TX001339,AC00110,19.39,2023-11-17 16:39:20,Debit,Colorado Springs,D000294,201.95.180.152,M062,ATM,43,Doctor,45,1,9847.6,2024-11-04 08:11:24,0,Completed,USD,7.427984161699854,-165.96744456199306,Legitimate transaction
TX001340,AC00175,557.41,2023-04-14 16:52:23,Credit,Washington,D000180,194.29.57.163,M087,Online,80,Retired,49,1,2968.75,2024-11-04 08:09:54,0,Completed,USD,83.33856069461905,60.065060870036916,Legitimate transaction
TX001341,AC00079,57.07,2023-08-25 16:30:02,Credit,Boston,D000250,116.175.11.222,M027,Online,31,Doctor,99,1,9323.71,2024-11-04 08:11:35,0,Completed,USD,-28.463010113036503,-63.710155528526215,Legitimate transaction
TX001342,AC00403,395.27,2023-08-07 16:38:52,Credit,Miami,D000045,150.83.4.238,M085,Online,18,Student,167,1,1764.08,2024-11-04 08:08:21,0,Pending,USD,23.87194076411066,143.25090730475972,Legitimate transaction
TX001343,AC00228,289.05,2023-06-09 17:58:00,Debit,New York,D000493,174.61.77.54,M088,ATM,75,Retired,116,1,5683.49,2024-11-04 08:11:58,0,Completed,USD,77.76505899180313,139.72254801625292,Legitimate transaction
TX001344,AC00344,46.11,2023-03-27 17:07:20,Debit,San Francisco,D000184,13.88.251.53,M048,Online,33,Doctor,233,1,5225.73,2024-11-04 08:10:44,0,Completed,USD,-71.54824896167773,-62.8953773897708,Legitimate transaction
TX001345,AC00466,335.5,2023-08-14 16:01:02,Debit,Sacramento,D000326,107.247.202.71,M003,ATM,63,Retired,47,1,6445.4,2024-11-04 08:12:23,0,Completed,USD,78.7011277025612,144.34592244856844,Legitimate transaction
TX001346,AC00204,388.07,2023-09-05 17:34:08,Debit,Seattle,D000422,44.197.126.59,M067,Online,24,Student,68,1,289.71,2024-11-04 08:10:37,0,Completed,USD,33.819430014146405,178.6167624595604,Legitimate transaction
TX001347,AC00030,520.86,2023-03-20 16:29:02,Credit,Sacramento,D000309,179.132.235.182,M017,Online,51,Engineer,66,1,9200.74,2024-11-04 08:08:47,0,Completed,USD,-77.78932936106906,117.1496390846213,Legitimate transaction
TX001348,AC00455,787.41,2023-06-19 16:22:28,Debit,Memphis,D000351,150.25.200.56,M081,Online,25,Student,39,1,300.87,2024-11-04 08:06:44,0,Completed,USD,-35.82655794957307,124.15368519188246,Legitimate transaction
TX001349,AC00094,31.7,2023-06-01 16:56:33,Credit,Raleigh,D000596,113.134.242.82,M074,ATM,48,Doctor,121,1,743.9,2024-11-04 08:08:02,1,Completed,EUR,35.7796,-78.6382,Random anomaly detected
TX001350,AC00185,22.3,2023-05-01 16:57:17,Debit,Philadelphia,D000035,133.63.96.21,M030,ATM,21,Student,90,1,1200.35,2024-11-04 08:12:18,0,Completed,EUR,37.47097595615068,-90.35685500072763,Legitimate transaction
TX001351,AC00351,203.12,2023-01-18 16:59:48,Debit,San Jose,D000004,77.21.150.75,M078,ATM,56,Retired,181,1,1562.39,2024-11-04 08:09:15,0,Completed,USD,-77.87689173562109,27.612863588792266,Legitimate transaction
TX001352,AC00335,315.94,2023-02-27 17:06:57,Credit,Raleigh,D000625,8.244.162.185,M024,Branch,49,Doctor,172,1,7719.71,2024-11-04 08:12:09,0,Completed,USD,35.7796,-78.6382,Legitimate transaction
TX001353,AC00409,192.23,2023-12-28 16:34:52,Debit,Albuquerque,D000117,167.164.55.0,M058,Online,54,Engineer,39,3,2610.67,2024-11-04 08:06:41,0,Completed,USD,14.790682831729185,-155.78787097174757,Legitimate transaction
TX001354,AC00312,1510.71,2023-06-15 16:48:29,Debit,Oklahoma City,D000106,193.209.134.233,M060,Online,66,Retired,51,1,2060.02,2024-11-04 08:09:11,1,Completed,USD,-27.741049748467788,-145.8295427441989,High amount
TX001355,AC00097,0.26,2023-11-23 16:14:48,Debit,Oklahoma City,D000239,60.197.167.40,M090,Online,20,Student,173,1,1833.67,2024-11-04 08:07:45,0,Completed,GBP,21.76479319814588,179.6013403319846,Legitimate transaction
TX001356,AC00447,210.77,2023-05-31 16:50:20,Debit,Mesa,D000009,144.91.150.133,M094,ATM,71,Retired,161,1,5396.65,2024-11-04 08:11:21,0,Completed,EUR,33.4152,-111.8315,Legitimate transaction
TX001357,AC00280,406.65,2023-11-08 18:32:44,Debit,Mesa,D000013,147.234.20.46,M062,ATM,57,Doctor,107,1,12995.7,2024-11-04 08:11:01,0,Completed,USD,33.4152,-111.8315,Legitimate transaction
TX001358,AC00023,422.9,2023-02-27 16:15:53,Debit,Tucson,D000237,180.224.54.115,M027,ATM,40,Engineer,111,1,7616.43,2024-11-04 08:10:52,0,Completed,USD,-81.76643391374769,-62.40987020667207,Legitimate transaction
TX001359,AC00077,20.62,2023-06-21 17:10:18,Credit,Philadelphia,D000627,184.59.28.72,M014,ATM,35,Doctor,225,1,12500.8,2024-11-04 08:08:49,0,Completed,USD,66.87662510742774,89.3462083375847,Legitimate transaction
TX001360,AC00113,174.39,2023-01-09 16:08:52,Debit,San Francisco,D000078,98.255.160.110,M015,ATM,19,Student,36,1,1127.08,2024-11-04 08:11:01,0,Completed,USD,85.22801445193144,110.39941908965392,Legitimate transaction
TX001361,AC00391,7.86,2023-10-16 16:47:15,Credit,Sacramento,D000065,201.113.165.203,M053,Branch,76,Retired,91,1,3621.98,2024-11-04 08:07:51,0,Completed,USD,84.39801395142447,128.8883775626025,Legitimate transaction
TX001362,AC00136,61.98,2023-01-03 18:18:14,Debit,Denver,D000376,20.147.6.179,M038,Online,49,Engineer,44,1,5212.28,2024-11-04 08:08:55,0,Completed,USD,44.937329713726456,179.14618706477637,Legitimate transaction
TX001363,AC00204,54.85,2023-09-05 16:05:58,Credit,San Francisco,D000287,214.67.148.245,M071,Branch,58,Retired,40,1,2727.45,2024-11-04 08:09:36,0,Completed,USD,-66.58447677648624,-93.06126530752758,Legitimate transaction
TX001364,AC00089,204.7,2023-09-21 16:08:00,Debit,Oklahoma City,D000359,141.201.46.191,M032,Branch,49,Doctor,95,5,5117.03,2024-11-04 08:10:26,1,Completed,USD,46.48737526722405,-165.4737023305081,Multiple login attempts
TX001365,AC00305,16.55,2023-09-11 17:05:50,Debit,Tucson,D000477,214.32.109.197,M009,Branch,26,Engineer,159,1,6089.79,2024-11-04 08:08:11,0,Completed,USD,-85.57435503741573,-31.971053521949045,Legitimate transaction
TX001366,AC00338,91.32,2023-11-10 16:43:45,Debit,Milwaukee,D000353,49.29.37.185,M056,Branch,58,Engineer,77,1,2618.1,2024-11-04 08:08:22,0,Completed,USD,-86.01776072478049,-133.1709588615791,Legitimate transaction
TX001367,AC00268,195.49,2023-06-12 16:34:59,Debit,Memphis,D000472,147.227.81.224,M016,ATM,31,Doctor,212,1,11988.12,2024-11-04 08:08:35,0,Completed,USD,-31.750160553082573,-171.92667990166015,Legitimate transaction
TX001368,AC00363,49.62,2023-12-07 16:19:07,Debit,Portland,D000080,19.228.76.177,M055,ATM,55,Engineer,111,1,3841.42,2024-11-04 08:07:23,0,Completed,USD,-2.0442257271601676,-50.24634222906499,Legitimate transaction
TX001369,AC00316,487.16,2023-01-02 16:01:14,Credit,Los Angeles,D000361,156.96.135.18,M077,Branch,28,Student,84,1,321.21,2024-11-04 08:12:22,0,Completed,USD,48.673335205402765,102.14577038708512,Legitimate transaction
TX001370,AC00167,405.6,2023-08-08 17:41:41,Debit,Tucson,D000643,36.77.94.252,M031,Online,37,Engineer,44,1,9754.73,2024-11-04 08:09:24,0,Completed,USD,32.99316778917094,23.825048841025506,Legitimate transaction
TX001371,AC00405,512.95,2023-10-16 17:08:36,Debit,Columbus,D000335,6.234.101.35,M066,Branch,57,Engineer,143,1,9584.52,2024-11-04 08:10:05,1,Pending,GBP,-9.737512852185304,-67.39992388427254,Random anomaly detected
TX001372,AC00098,345.94,2023-10-09 17:32:57,Debit,Portland,D000354,129.102.184.189,M100,ATM,31,Doctor,163,1,7624.56,2024-11-04 08:11:40,0,Completed,USD,-40.74720006930014,55.5631219773791,Legitimate transaction
TX001373,AC00116,356.56,2023-10-09 17:23:21,Debit,New York,D000399,157.130.28.27,M100,Online,47,Engineer,52,1,2485.73,2024-11-04 08:11:57,0,Completed,USD,89.48241002838802,-96.47345508882815,Legitimate transaction
TX001374,AC00267,10.31,2023-01-13 16:23:56,Debit,Louisville,D000072,74.58.165.67,M054,Online,36,Engineer,280,1,2137.9,2024-11-04 08:11:14,0,Pending,USD,-13.287365597524868,-174.8226794140494,Legitimate transaction
TX001375,AC00447,211.69,2023-10-20 16:02:07,Debit,Atlanta,D000674,200.13.225.150,M066,Branch,30,Doctor,111,1,6412.85,2024-11-04 08:07:50,0,Completed,USD,33.749,-84.388,Legitimate transaction
TX001376,AC00042,221.49,2023-09-13 18:11:22,Credit,Oklahoma City,D000203,76.0.164.168,M052,Branch,23,Student,196,1,707.25,2024-11-04 08:11:50,0,Completed,EUR,-8.750335620658419,95.16721911711386,Legitimate transaction
TX001377,AC00074,278.23,2023-05-04 17:49:33,Debit,Fresno,D000530,116.106.207.139,M019,Online,48,Engineer,83,1,8300.54,2024-11-04 08:09:46,0,Completed,USD,-60.54771218549955,44.547510551043274,Legitimate transaction
TX001378,AC00063,116.88,2023-10-04 17:10:02,Debit,Memphis,D000024,23.163.145.195,M026,ATM,45,Doctor,263,1,7717.34,2024-11-04 08:10:02,0,Completed,EUR,53.06571877498729,94.42894482034558,Legitimate transaction
TX001379,AC00085,328.77,2023-04-03 17:59:23,Credit,San Diego,D000133,101.120.142.50,M033,Online,39,Doctor,247,1,6967.03,2024-11-04 08:09:57,0,Completed,USD,32.7157,-117.1611,Legitimate transaction
TX001380,AC00126,77.53,2023-07-25 18:00:25,Debit,Louisville,D000522,203.245.215.62,M052,Branch,54,Retired,55,1,5158.6,2024-11-04 08:07:12,0,Completed,EUR,34.862800640667956,-165.98231399244037,Legitimate transaction
TX001381,AC00471,421.74,2023-06-20 17:07:05,Debit,San Jose,D000339,73.108.76.238,M014,Online,67,Doctor,103,1,12031.14,2024-11-04 08:10:18,0,Completed,USD,-50.26146969802313,121.36306601903476,Legitimate transaction
TX001382,AC00304,313.69,2023-03-10 16:35:33,Debit,Oklahoma City,D000211,53.131.194.183,M034,Branch,73,Retired,152,1,7093.68,2024-11-04 08:10:23,0,Completed,EUR,-75.17141178914832,43.0294320130692,Legitimate transaction
TX001383,AC00242,411.72,2023-06-20 18:43:51,Debit,Washington,D000104,166.41.54.117,M014,Branch,29,Doctor,153,1,8539.86,2024-11-04 08:11:43,0,Completed,USD,32.48987437344836,22.82232625655044,Legitimate transaction
TX001384,AC00261,508.73,2023-07-14 16:22:54,Debit,Chicago,D000316,172.184.35.29,M071,Branch,59,Retired,89,1,7640.57,2024-11-04 08:09:07,0,Completed,USD,27.812018570604337,44.86105732123136,Legitimate transaction
TX001385,AC00338,153.08,2023-11-27 16:57:08,Debit,Omaha,D000637,130.29.230.16,M057,ATM,24,Student,201,1,1292.21,2024-11-04 08:09:29,0,Completed,USD,-40.81328514032232,131.19596887261105,Legitimate transaction
TX001386,AC00292,23.01,2023-06-09 18:33:04,Debit,Las Vegas,D000363,55.154.161.250,M090,Branch,63,Retired,166,1,5958.75,2024-11-04 08:09:14,0,Completed,EUR,81.15544120507386,31.29714236120654,Legitimate transaction
TX001387,AC00024,69.28,2023-10-30 16:36:24,Debit,Los Angeles,D000379,184.4.253.143,M070,Online,25,Student,129,1,708.74,2024-11-04 08:11:01,0,Completed,USD,-62.80957947943796,29.142136759744545,Legitimate transaction
TX001388,AC00441,51.25,2023-08-29 16:16:15,Credit,Austin,D000113,101.223.82.253,M044,Branch,28,Student,66,1,1744.4,2024-11-04 08:11:52,0,Completed,USD,-12.179735812331657,176.6444965436757,Legitimate transaction
TX001389,AC00412,407.65,2023-08-07 17:17:34,Debit,Denver,D000013,8.136.178.116,M095,ATM,25,Student,263,1,273.78,2024-11-04 08:08:37,1,Completed,EUR,79.85086563016779,92.42286014468448,Unusually long transaction time
TX001390,AC00315,459.25,2023-05-23 16:44:33,Debit,Tucson,D000248,28.149.72.129,M043,Branch,25,Student,59,1,130.76,2024-11-04 08:11:47,0,Completed,USD,-14.449082953297989,-20.77423003759131,Legitimate transaction
TX001391,AC00120,301.56,2023-02-09 17:46:49,Debit,Seattle,D000014,155.37.19.43,M011,Branch,49,Doctor,118,1,10389.6,2024-11-04 08:10:23,0,Completed,USD,24.934670579535393,74.66292001185397,Legitimate transaction
TX001392,AC00462,17.67,2023-06-27 17:50:21,Debit,San Diego,D000416,21.97.154.92,M061,Online,63,Doctor,91,1,1048.18,2024-11-04 08:10:55,0,Completed,USD,32.7157,-117.1611,Legitimate transaction
TX001393,AC00481,5.29,2023-03-13 18:24:20,Credit,San Francisco,D000121,62.27.235.199,M008,Online,32,Doctor,132,1,12896.68,2024-11-04 08:11:04,0,Completed,USD,-18.433008366697024,-39.877030190956134,Legitimate transaction
TX001394,AC00166,401.37,2023-09-18 16:18:19,Debit,Los Angeles,D000404,1.198.76.182,M031,Branch,43,Engineer,251,1,8208.54,2024-11-04 08:11:41,0,Completed,EUR,-40.64126357723939,-97.60483350594036,Legitimate transaction
TX001395,AC00438,145.4,2023-07-06 17:53:38,Debit,Tucson,D000069,49.174.157.140,M044,Online,38,Engineer,24,1,5244.49,2024-11-04 08:09:52,0,Completed,USD,87.11597663276908,34.866675679593385,Legitimate transaction
TX001396,AC00090,556.34,2023-10-19 16:34:22,Debit,Seattle,D000377,59.127.135.25,M031,Online,37,Doctor,46,1,11935.14,2024-11-04 08:07:12,0,Completed,USD,-16.31987886329226,154.14555532102253,Legitimate transaction
TX001397,AC00041,34.31,2023-04-28 16:55:28,Debit,Philadelphia,D000353,167.95.191.52,M094,ATM,24,Student,251,1,1484.76,2024-11-04 08:11:26,0,Completed,GBP,70.9378566622442,154.4902272055666,Legitimate transaction
TX001398,AC00141,780.59,2023-06-28 17:58:48,Credit,Tucson,D000451,191.25.177.160,M058,Online,23,Student,145,1,6513.34,2024-11-04 08:07:01,0,Completed,USD,-48.608170939604484,-56.91409988202349,Legitimate transaction
TX001399,AC00410,282.65,2023-03-08 17:42:36,Debit,Fort Worth,D000626,135.73.131.111,M012,ATM,35,Doctor,161,1,13801.15,2024-11-04 08:08:51,0,Completed,USD,-51.641153275485,9.963887839810184,Legitimate transaction
TX001400,AC00362,305.27,2023-09-27 16:25:38,Debit,Las Vegas,D000657,57.166.147.242,M059,Online,68,Doctor,147,1,12958.65,2024-11-04 08:09:31,0,Completed,USD,-84.39586508078796,-103.81107651484997,Legitimate transaction
TX001401,AC00315,185.81,2023-09-20 16:30:06,Debit,Austin,D000696,201.114.165.141,M033,Online,32,Doctor,116,1,9588.71,2024-11-04 08:10:15,0,Completed,USD,27.30002856765931,178.42719941959803,Legitimate transaction
TX001402,AC00092,66.01,2023-10-06 18:39:39,Debit,Milwaukee,D000317,49.172.82.247,M042,Online,49,Engineer,179,1,3475.99,2024-11-04 08:07:05,0,Declined,USD,-23.665258129723,173.20244683245687,Legitimate transaction
TX001403,AC00133,447.95,2023-01-11 17:27:56,Debit,Tucson,D000442,19.20.13.234,M002,Branch,29,Engineer,75,1,7544.4,2024-11-04 08:09:20,0,Pending,EUR,65.58448497113466,53.82321469468104,Legitimate transaction
TX001404,AC00069,279.3,2023-06-22 17:28:02,Debit,Oklahoma City,D000674,77.21.150.75,M079,ATM,19,Student,48,1,1193.61,2024-11-04 08:07:20,0,Completed,USD,-4.822216795519708,109.58906148389042,Legitimate transaction
TX001405,AC00498,26.75,2023-05-08 16:25:03,Debit,Indianapolis,D000537,131.41.45.13,M096,Online,33,Doctor,27,1,12063.77,2024-11-04 08:07:00,0,Completed,USD,84.2748170246499,77.43605806213202,Legitimate transaction
TX001406,AC00006,611.15,2023-08-11 17:12:30,Debit,Detroit,D000044,51.250.46.149,M009,ATM,27,Student,121,1,892.83,2024-11-04 08:09:23,0,Completed,USD,-56.605407173438195,33.536958854208535,Legitimate transaction
TX001407,AC00104,275.2,2023-08-24 17:13:38,Debit,New York,D000122,59.12.96.11,M058,Online,54,Engineer,81,1,1230.12,2024-11-04 08:09:50,0,Completed,USD,66.35217023200994,-160.79472108399682,Legitimate transaction
TX001408,AC00311,427.79,2023-02-21 17:42:42,Debit,San Jose,D000018,203.99.96.114,M016,Branch,18,Student,189,1,1479.67,2024-11-04 08:08:54,0,Completed,EUR,49.78743350251352,-16.28483668104201,Legitimate transaction
TX001409,AC00144,469.13,2023-12-04 17:53:57,Credit,San Antonio,D000501,63.191.171.41,M009,ATM,54,Doctor,139,1,1265.28,2024-11-04 08:07:30,0,Pending,EUR,48.76593203592935,62.92306878026778,Legitimate transaction
TX001410,AC00157,102.81,2023-12-04 16:23:00,Debit,Seattle,D000076,21.28.32.1,M074,Branch,76,Retired,47,1,3228.87,2024-11-04 08:08:07,0,Completed,USD,62.06098106103977,63.911380998126475,Legitimate transaction
TX001411,AC00171,22.61,2023-12-21 17:56:04,Debit,Seattle,D000255,76.136.92.235,M099,Online,19,Student,145,1,1111.67,2024-11-04 08:06:47,0,Completed,USD,46.98431836973981,-45.675857367941916,Legitimate transaction
TX001412,AC00374,68.28,2023-06-08 18:54:04,Debit,Boston,D000649,148.112.151.27,M100,Online,56,Engineer,293,1,3213.16,2024-11-04 08:08:24,0,Completed,USD,22.71965789365477,159.009115196891,Legitimate transaction
TX001413,AC00219,33.65,2023-09-18 17:18:03,Credit,New York,D000470,49.31.186.82,M067,Online,63,Doctor,146,1,12719.93,2024-11-04 08:07:24,0,Declined,USD,-66.37592201717024,-119.75146839475883,Legitimate transaction
TX001414,AC00405,362.68,2023-01-16 18:02:19,Credit,Miami,D000280,172.111.76.65,M014,ATM,63,Retired,137,1,2040.77,2024-11-04 08:06:30,0,Completed,USD,-84.14528769157465,0.12940063760183307,Legitimate transaction
TX001415,AC00075,73.23,2023-06-23 16:41:27,Debit,San Francisco,D000128,66.226.179.193,M090,Branch,20,Student,172,1,1309.85,2024-11-04 08:12:22,0,Completed,USD,75.75261260682365,68.7182315582962,Legitimate transaction
TX001416,AC00136,654.49,2023-11-20 16:31:36,Credit,Austin,D000380,167.104.180.235,M060,Online,25,Student,104,1,164.61,2024-11-04 08:08:39,0,Completed,USD,20.997056613732852,70.96889012105132,Legitimate transaction
TX001417,AC00056,18.56,2023-04-24 17:04:21,Credit,Memphis,D000189,41.82.55.163,M094,Branch,49,Engineer,161,1,4230.37,2024-11-04 08:07:40,0,Completed,USD,53.37671237571175,53.51002443677359,Legitimate transaction
TX001418,AC00368,389.05,2023-01-06 17:35:08,Debit,Dallas,D000379,7.105.184.86,M075,ATM,27,Student,41,1,761.0,2024-11-04 08:11:28,0,Completed,USD,-3.3259767277409935,-80.89624315733035,Legitimate transaction
TX001419,AC00261,7.38,2023-03-15 16:47:45,Debit,Houston,D000011,156.96.135.18,M076,Online,67,Retired,105,1,2923.83,2024-11-04 08:10:18,0,Pending,USD,29.7604,-95.3698,Legitimate transaction
TX001420,AC00090,109.48,2023-06-26 17:38:22,Debit,Baltimore,D000122,17.36.132.202,M008,Online,61,Retired,93,1,7372.47,2024-11-04 08:07:26,0,Completed,USD,-68.88452598676899,-123.7656352728161,Legitimate transaction
TX001421,AC00297,66.91,2023-01-30 18:47:17,Debit,Seattle,D000509,51.196.87.214,M047,ATM,39,Doctor,85,1,871.1,2024-11-04 08:10:19,0,Completed,USD,-67.46655740354092,48.938517657615904,Legitimate transaction
TX001422,AC00144,335.48,2023-03-02 16:06:18,Debit,Oklahoma City,D000211,107.247.202.71,M040,Branch,45,Engineer,155,1,3023.16,2024-11-04 08:06:45,0,Completed,USD,33.40175170121485,35.74876181019758,Legitimate transaction
TX001423,AC00207,38.14,2023-12-28 16:51:20,Debit,Albuquerque,D000572,113.134.242.82,M026,Online,19,Student,174,1,1119.21,2024-11-04 08:09:59,0,Completed,GBP,-12.544938918096719,-115.43183629587325,Legitimate transaction
TX001424,AC00443,1076.98,2023-12-20 18:12:25,Debit,Detroit,D000474,49.31.186.82,M090,Branch,60,Doctor,173,1,11833.73,2024-11-04 08:09:33,0,Completed,USD,-53.90554919393939,73.85009240540279,Legitimate transaction
TX001425,AC00179,360.02,2023-02-09 16:29:06,Debit,Dallas,D000072,49.31.186.82,M004,Online,68,Retired,68,1,6400.59,2024-11-04 08:08:53,1,Completed,USD,-1.5129815865413576,-16.13808297588369,Random anomaly detected
TX001426,AC00175,567.71,2023-02-06 18:39:23,Debit,Memphis,D000605,6.204.110.7,M086,Online,63,Doctor,80,1,13884.24,2024-11-04 08:10:40,0,Completed,USD,-78.44239132647587,60.39381297713504,Legitimate transaction
TX001427,AC00386,218.19,2023-05-23 16:29:31,Debit,Austin,D000626,165.35.58.173,M078,ATM,19,Student,185,1,620.83,2024-11-04 08:10:27,0,Completed,USD,14.754852344591782,121.45214871725426,Legitimate transaction
TX001428,AC00067,209.99,2023-09-07 17:19:21,Debit,Denver,D000381,125.89.163.224,M014,ATM,19,Student,40,1,1938.01,2024-11-04 08:11:39,0,Completed,GBP,-41.58118720168242,-118.89776571230766,Legitimate transaction
TX001429,AC00369,11.02,2023-11-13 16:32:53,Debit,Tucson,D000320,203.174.215.229,M008,Branch,19,Student,280,1,964.79,2024-11-04 08:06:56,0,Completed,USD,53.56063811469386,-173.1078475211388,Legitimate transaction
TX001430,AC00257,83.43,2023-05-30 16:28:48,Debit,New York,D000627,23.255.214.209,M012,Online,56,Retired,109,1,1870.16,2024-11-04 08:11:40,0,Completed,USD,-34.13484739375672,100.47693110248326,Legitimate transaction
TX001431,AC00059,344.97,2023-03-20 17:30:52,Debit,Austin,D000264,214.67.148.245,M050,Online,34,Doctor,106,1,5577.94,2024-11-04 08:09:39,0,Completed,EUR,-8.060373165275792,39.49107305494175,Legitimate transaction
TX001432,AC00341,172.29,2023-01-30 17:22:39,Debit,El Paso,D000474,72.128.135.172,M034,ATM,36,Engineer,283,1,8700.8,2024-11-04 08:08:42,0,Completed,USD,-87.90830281654189,71.87024506396381,Legitimate transaction
TX001433,AC00357,195.54,2023-07-17 16:05:23,Debit,Omaha,D000144,161.195.172.148,M039,Online,60,Retired,255,1,2794.66,2024-11-04 08:09:01,0,Completed,USD,-76.9595601969794,121.73579099591132,Legitimate transaction
TX001434,AC00455,101.23,2023-08-04 18:34:01,Debit,Colorado Springs,D000696,171.150.178.172,M015,Online,45,Engineer,87,1,6169.71,2024-11-04 08:06:42,0,Completed,USD,-19.351159846796733,109.0119365368202,Legitimate transaction
TX001435,AC00346,180.46,2023-03-13 16:26:30,Debit,Fresno,D000456,147.114.91.132,M001,ATM,25,Student,34,1,831.75,2024-11-04 08:11:23,0,Completed,USD,-3.6110097509177734,165.93125289437688,Legitimate transaction
TX001436,AC00118,692.55,2023-03-07 16:51:37,Debit,Charlotte,D000577,180.224.54.115,M058,Branch,53,Retired,109,1,2451.56,2024-11-04 08:12:17,0,Completed,USD,18.003698661474672,12.93662838676255,Legitimate transaction
TX001437,AC00275,147.31,2023-06-12 17:10:27,Credit,Mesa,D000059,100.4.40.132,M005,Online,34,Doctor,92,1,13625.52,2024-11-04 08:07:58,0,Completed,USD,33.4152,-111.8315,Legitimate transaction
TX001438,AC00028,107.48,2023-02-07 17:38:18,Debit,Los Angeles,D000624,120.32.147.210,M058,Branch,20,Student,103,1,1379.39,2024-11-04 08:12:07,0,Completed,USD,-37.50073583232542,-4.14157224243408,Legitimate transaction
TX001439,AC00179,1831.02,2023-09-15 17:31:42,Credit,Columbus,D000246,141.121.30.32,M012,Online,62,Doctor,83,1,11498.01,2024-11-04 08:10:52,0,Completed,EUR,35.09673950277765,-35.32060803933717,Legitimate transaction
TX001440,AC00090,81.51,2023-08-10 16:10:22,Debit,Washington,D000079,192.95.36.246,M059,Branch,25,Student,97,1,865.49,2024-11-04 08:07:15,0,Completed,USD,64.82203149405683,-124.67122457608636,Legitimate transaction
TX001441,AC00367,365.48,2023-05-22 17:59:02,Credit,Seattle,D000310,44.197.126.59,M082,Online,76,Retired,216,1,7147.4,2024-11-04 08:10:38,0,Declined,USD,50.373178000802966,26.13860383752808,Legitimate transaction
TX001442,AC00441,491.1,2023-06-05 16:08:37,Credit,Houston,D000408,175.210.47.87,M067,Online,35,Engineer,125,1,7833.85,2024-11-04 08:07:32,0,Completed,USD,29.7604,-95.3698,Legitimate transaction
TX001443,AC00266,452.8,2023-11-24 16:45:11,Debit,Los Angeles,D000527,211.45.75.44,M034,Branch,80,Retired,151,1,4840.67,2024-11-04 08:07:34,0,Completed,USD,-82.86861143729571,-80.27549124264763,Legitimate transaction
TX001444,AC00072,645.04,2023-12-22 17:08:55,Debit,Memphis,D000515,10.191.172.154,M014,Branch,70,Retired,78,1,7361.47,2024-11-04 08:07:29,0,Completed,USD,-3.508749493590784,151.67070439667117,Legitimate transaction
TX001445,AC00245,169.28,2023-03-27 18:08:06,Debit,Philadelphia,D000227,218.238.171.184,M057,Branch,45,Doctor,114,1,5128.44,2024-11-04 08:11:54,0,Pending,EUR,-71.11256788472852,29.948689539755122,Legitimate transaction
TX001446,AC00119,88.42,2023-10-18 16:28:19,Debit,El Paso,D000443,37.143.57.20,M096,ATM,62,Doctor,91,1,12381.45,2024-11-04 08:09:15,0,Completed,USD,-46.43189714474506,33.42246498291965,Legitimate transaction
TX001447,AC00061,155.53,2023-03-24 17:04:32,Debit,Baltimore,D000507,77.21.150.75,M041,ATM,29,Engineer,66,1,4008.05,2024-11-04 08:08:36,0,Completed,USD,87.59926678808637,-52.22712208427639,Legitimate transaction
TX001448,AC00080,991.82,2023-12-04 16:16:19,Debit,Milwaukee,D000496,62.152.134.92,M042,Online,43,Engineer,300,1,3493.13,2024-11-04 08:10:11,0,Completed,USD,-64.35080227772762,-161.2838332880253,Legitimate transaction
